Adresse,Nom,Type,Commentaire,Adresse_ABS,Fonction,Categorie,Unité
28.2,Vi_enable_alarming,BOOL,Validation: “RSView Alarming” Sans fonction,%DB108.DBX28.2,Sans fonction,Télécommande,
28.3,Vi_ack_alarming,BOOL,Rétrosignal: „RSView-Alarming“ fonct ionne Sans fonction,%DB108.DBX28.3,Sans fonction,Télécommande,
28.4,Vi_Alarming_run,BOOL,Rétrosignal: initialisation de „RSVi ew Alarming.bas“ terminée Sans fonction,%DB108.DBX28.4,Sans fonction,Téléalarme,
28.5,Vi_Visu_run,BOOL,Macro de démarrage: visualisation dela grue terminée Sans fonction,%DB108.DBX28.5,Sans fonction,Télésignal,
30.0,Vi_hour,INT,Heures pour affichage dans visualisa tion Sans fonction 1,%DB108.DBW30,Sans fonction,Télémesure,
32.0,Vi_minute,INT,Indication des minutes pour visualis ation Sans fonction 1,%DB108.DBW32,Sans fonction,Télémesure,
34.0,Vi_write_time,BOOL,Enregistrer l'heure du système de la visualisation dans une variable Sans fonction,%DB108.DBX34.0,Sans fonction,Télésignal,
34.1,Vi_set_time,BOOL,Régler l’heure de l’automate Sans fonction,%DB108.DBX34.1,Sans fonction,Télésignal,
34.2,Vi_hour_PM,BOOL,Heure de l’après-midi Sans fonction,%DB108.DBX34.2,Sans fonction,Télésignal,
36.0,Vi_date_and_time_integer,DINT,"Date et heure (secondes depuis 1.1.1 970, 00:00:00) Sans fonction",%DB108.DBD36,Sans fonction,Télémesure,
40.0,Vi_pc_fk01,BOOL,Signal touche de fonction F1 du clavier du PC pour l'automate Sans fonction,%DB108.DBX40.0,Sans fonction,Télésignal,
40.1,Vi_pc_fk02,BOOL,Signal touche de fonction F2 du clavier du PC pour l'automate Sans fonction,%DB108.DBX40.1,Sans fonction,Télésignal,
40.2,Vi_pc_fk03,BOOL,Signal touche de fonction F3 du clavier du PC pour l'automate Sans fonction,%DB108.DBX40.2,Sans fonction,Télésignal,
40.3,Vi_pc_fk04,BOOL,Signal touche de fonction F4 du clavier du PC pour l'automate Sans fonction,%DB108.DBX40.3,Sans fonction,Télésignal,
40.4,Vi_pc_fk05,BOOL,Signal touche de fonction F5 du clavier du PC pour l'automate Sans fonction,%DB108.DBX40.4,Sans fonction,Télésignal,
40.5,Vi_pc_fk06,BOOL,Signal touche de fonction F6 du clavier du PC pour l'automate Sans fonction,%DB108.DBX40.5,Sans fonction,Télésignal,
40.6,Vi_pc_fk07,BOOL,Signal touche de fonction F7 du clavier du PC pour l'automate Sans fonction,%DB108.DBX40.6,Sans fonction,Télésignal,
40.7,Vi_pc_fk08,BOOL,Signal touche de fonction F8 du clavier du PC pour l'automate Sans fonction,%DB108.DBX40.7,Sans fonction,Télésignal,
41.0,Vi_pc_fk09,BOOL,Signal touche de fonction F9 du clavier du PC pour l'automate Sans fonction,%DB108.DBX41.0,Sans fonction,Télésignal,
41.1,Vi_pc_fk10,BOOL,Signal touche de fonction F10 du clavier du PC pour l'automate Sans fonction,%DB108.DBX41.1,Sans fonction,Télésignal,
42.0,Vi_00_operating_hour,REAL,Heures de service: grue Groupe électrogène diesel,%DB108.DBD42,Groupe électrogène diesel,Télémesure,
46.0,Vi_00_hours_till_maint,REAL,Heures jusqu’au prochain entretien de la grue Groupe électrogène diesel,%DB108.DBD46,Groupe électrogène diesel,Télémesure,
50.0,Vi_04_operating_hour,REAL,Heures de service: système hydrauliq ue Pompes et compresseurs,%DB108.DBD50,Pompes et compresseurs,Télémesure,
54.0,Vi_04_hours_till_maint,REAL,Heures jusqu’au prochain entretien du système hydraulique P DWON Pompes et compresseurs,%DB108.DBD54,Pompes et compresseurs,Télémesure,bar
58.0,Vi_07_fuel_level_perc,REAL,Réservoir de carburant diesel: nivea u affiché en pourcentage w C mw Groupe électrogène diesel,%DB108.DBD58,Groupe électrogène diesel,Télémesure,%
62.0,Vi_07_operating_hour,REAL,Heures de service: moteur w diesel Groupe électrogène diesel,%DB108.DBD62,Groupe électrogène diesel,Télémesure,
66.0,Vi_07_hours_till_maint,REAL,Heures jusqu'au prochain entretien du moteur Diesel Groupe électrogène diesel,%DB108.DBD66,Groupe électrogène diesel,Télémesure,
70.0,Vi_11_height,REAL,Hauteur de levage Méc. levage 1 / Méc. retenue,%DB108.DBD70,Méc. levage 1 / Méc. retenue,Télémesure,m
74.0,Vi_11_height_max,REAL,Hauteur de levage maximale admissibl e Méc. levage 1 / Méc. retenue,%DB108.DBD74,Méc. levage 1 / Méc. retenue,Télémesure,m
78.0,Vi_11_height_min,REAL,Hauteur de levage minimale admissibl e Méc. levage 1 / Méc. retenue,%DB108.DBD78,Méc. levage 1 / Méc. retenue,Télémesure,min
82.0,Vi_11_height_perc,REAL,Hauteur de levage admissible en pour centage Méc. levage 1 / Méc. retenue,%DB108.DBD82,Méc. levage 1 / Méc. retenue,Télémesure,m
86.0,Vi_11_H_target_POS,REAL,Point cible positif Méc. levage 1 / Méc. retenue,%DB108.DBD86,Méc. levage 1 / Méc. retenue,Télémesure,h
90.0,Vi_11_H_target_NEG,REAL,Point cible négatif Méc. levage 1 / Méc. retenue,%DB108.DBD90,Méc. levage 1 / Méc. retenue,Télémesure,h
94.0,Vi_11_operating_hour,REAL,Heures de service: mécanisme de levage Méc. levage 1 / Méc. retenue,%DB108.DBD94,Méc. levage 1 / Méc. retenue,Télémesure,
98.0,Vi_11_hours_till_maint,REAL,Heures jusqu’au prochain entretien du mécanisme de levage Méc. levage 1 / Méc. retenue,%DB108.DBD98,Méc. levage 1 / Méc. retenue,Télémesure,
102.0,Vi_11_voltage,REAL,Tension Méc. levage 1 / Méc. retenue,%DB108.DBD102,Méc. levage 1 / Méc. retenue,Télémesure,V
106.0,Vi_11_frequency,REAL,Fréquence Méc. levage 1 / Méc. retenue,%DB108.DBD106,Méc. levage 1 / Méc. retenue,Télémesure,Hz
110.0,Vi_12_operating_hour,REAL,Heures de service: mécanisme de ferm eture Méc. levage 2 / Méc. fermeture,%DB108.DBD110,Méc. levage 2 / Méc. fermeture,Télémesure,
114.0,Vi_12_hours_till_maint,REAL,Heures jusqu’au prochain entretien du mécanisme de fermeture Méc. levage 2 / Méc. fermeture,%DB108.DBD114,Méc. levage 2 / Méc. fermeture,Télémesure,
118.0,Vi_21_angle,REAL,Position de la superstructure Mécanisme d'orientation,%DB108.DBD118,Mécanisme d'orientation,Télémesure,°
122.0,Vi_21_operating_hour,REAL,Heures de service: mécanisme d'orien tation Mécanisme d'orientation,%DB108.DBD122,Mécanisme d'orientation,Télémesure,°
126.0,Vi_21_hours_till_maint,REAL,Heures jusqu’au prochain entretien du mécanisme d’orientation Mécanisme d'orientation,%DB108.DBD126,Mécanisme d'orientation,Télémesure,°
130.0,Vi_31_radius,REAL,Portée réelle Méc. variation de volée hydraul.,%DB108.DBD130,Méc. variation de volée hydraul.,Télémesure,m
134.0,Vi_31_radius_max,REAL,Portée maximale admissible Méc. variation de volée hydraul.,%DB108.DBD134,Méc. variation de volée hydraul.,Télémesure,m
138.0,Vi_31_radius_min,REAL,Portée minimale admissible Méc. variation de volée hydraul.,%DB108.DBD138,Méc. variation de volée hydraul.,Télémesure,min
142.0,Vi_31_radius_perc,REAL,Portée admissible en pourcentage Méc. variation de volée hydraul.,%DB108.DBD142,Méc. variation de volée hydraul.,Télémesure,m
146.0,Vi_31_radius_adm_drive,REAL,Portée admissible pour la translatio n Méc. variation de volée hydraul.,%DB108.DBD146,Méc. variation de volée hydraul.,Télémesure,m
150.0,Vi_31_operating_hour,REAL,Heures de service: mécanisme de vari ation de volée Méc. variation de volée hydraul.,%DB108.DBD150,Méc. variation de volée hydraul.,Télémesure,
154.0,Vi_31_hours_till_maint,REAL,Heures jusqu’au prochain entretien du méc. de variation de volée Méc. variation de volée hydraul.,%DB108.DBD154,Méc. variation de volée hydraul.,Télémesure,
158.0,Vi_42_operating_hour,REAL,Heures de service: mécanisme de tran slation Méc. translation méc.-hydraul.,%DB108.DBD158,Méc. translation méc.-hydraul.,Télémesure,
162.0,Vi_42_hours_till_maint,REAL,Heures jusqu’au prochain entretien du mécanisme de translation Méc. translation méc.-hydraul.,%DB108.DBD162,Méc. translation méc.-hydraul.,Télémesure,
166.0,Vi_51_operating_hour,REAL,Heures de service: spreader Spreader,%DB108.DBD166,Spreader,Télémesure,
170.0,Vi_51_hours_till_maint,REAL,Heures jusqu’au prochain entretien du spreader Spreader,%DB108.DBD170,Spreader,Télémesure,
174.0,Vi_52_operating_hour,REAL,Heures de service: mécanisme à croch et tournant Mécanisme à crochet tournant,%DB108.DBD174,Mécanisme à crochet tournant,Télémesure,
178.0,Vi_53_operating_hour,REAL,Heures de service: enrouleur à câble flèche Enrouleur à câble de flèche,%DB108.DBD178,Enrouleur à câble de flèche,Télémesure,
182.0,Vi_54_operating_hour,REAL,Heures de service: benne motorisée Benne motorisée,%DB108.DBD182,Benne motorisée,Télémesure,
186.0,Vi_54_hours_till_maint,REAL,Heures jusqu’au prochain entretien de la benne motorisée Benne motorisée,%DB108.DBD186,Benne motorisée,Télémesure,
190.0,Vi_57_operating_hour,REAL,Heures de service: électroaimant Electro-aimant,%DB108.DBD190,Electro-aimant,Télémesure,
194.0,Vi_57_hours_till_maint,REAL,Heures jusqu’au prochain entretien de l’électroaimant Electro-aimant,%DB108.DBD194,Electro-aimant,Télémesure,
198.0,Vi_59_operating_hour,REAL,"Heures de service: pince Pince, pince de benne",%DB108.DBD198,"Pince, pince de benne",Télémesure,
202.0,Vi_59_hours_till_maint,REAL,"Heures jusqu'au prochain entretien de la pince Pince, pince de benne",%DB108.DBD202,"Pince, pince de benne",Télémesure,
206.0,Vi_61_pos_bolt,INT,Position axe de brochage superstruct ure / châssis Equipements de sécurité,%DB108.DBW206,Equipements de sécurité,Télémesure,m
208.0,Vi_61_locking_angle,REAL,Angle de brochage superstructure / c hâssis Equipements de sécurité,%DB108.DBD208,Equipements de sécurité,Télémesure,°
212.0,Vi_61_MS_off_warn_bar,INT,Barre d’affichage pour temps résidue l jusqu'à ARRET interrupteur ppal grue Equipements de sécurité,%DB108.DBW212,Equipements de sécurité,Télécommande,
214.0,Vi_61_wind_speed,REAL,Vitesse du vent Equipements de sécurité,%DB108.DBD214,Equipements de sécurité,Télémesure,m/s
218.0,Vi_62_X_angle,REAL,Inclinaison sur l'axe X Calage,%DB108.DBD218,Calage,Télémesure,°
222.0,Vi_62_Y_angle,REAL,Inclinaison de l’axe Y Calage,%DB108.DBD222,Calage,Télémesure,°
226.0,Vi_62_X_angle_perc,REAL,Calage: Inclinaison en pourcentage sur l'axe X Calage,%DB108.DBD226,Calage,Télémesure,°
230.0,Vi_62_Y_angle_perc,REAL,Calage: Inclinaison en pourcentage sur l'axe Y Calage,%DB108.DBD230,Calage,Télémesure,°
234.0,Vi_62_posStabBeamFrRi,INT,Position de la poutre de calage bleue (avant droite) Calage,%DB108.DBW234,Calage,Télémesure,m
236.0,Vi_62_posStabBeamFrLe,INT,Position de la poutre de calage rouge (avant gauche) Calage,%DB108.DBW236,Calage,Télémesure,m
238.0,Vi_62_posStabBeamReLe,INT,Position de la poutre de calage verte (arrière gauche) Calage,%DB108.DBW238,Calage,Télémesure,m
240.0,Vi_62_posStabBeamReRi,INT,Position de la poutre de calage jaune (arrière droite) Calage,%DB108.DBW240,Calage,Télémesure,m
242.0,Vi_62_pos_jack_cyl_fr_ri,INT,Position du patin de calage bleu (av ant droit) Calage,%DB108.DBW242,Calage,Télécommande,
244.0,Vi_62_pos_jack_cyl_fr_le,INT,Position du patin de calage rouge (a vant gauche) Calage,%DB108.DBW244,Calage,Télécommande,
246.0,Vi_62_pos_jack_cyl_re_le,INT,Position du patin de calage vert (ar rière gauche) Calage,%DB108.DBW246,Calage,Télécommande,
248.0,Vi_62_pos_jack_cyl_re_ri,INT,Position du patin de calage jaune (a rrière droit) Calage,%DB108.DBW248,Calage,Télécommande,
250.0,Vi_62_operating_hour,REAL,Heures de service: calage Calage,%DB108.DBD250,Calage,Télémesure,
254.0,Vi_63_net_load,REAL,Charge nette P DWON Contrôleur d’état de charge,%DB108.DBD254,Contrôleur d’état de charge,Télémesure,t
258.0,Vi_63_net_load_max,REAL,Charge nette admissible Contrôleur d’état de charge,%DB108.DBD258,Contrôleur d’état de charge,Télémesure,t
262.0,Vi_63_gross_load_rel,REAL,Charge brute/charge brute w admissible C mw Contrôleur d’état de charge,%DB108.DBD262,Contrôleur d’état de charge,Télémesure,t
266.0,Vi_91_alarm_display_1,INT,Code du symbole d'installation w pour l'affichage de défaut 1 sur moniteur Commande centralisée CPU programmable,%DB108.DBW266,Commande centralisée CPU programmable,Télécommande,
268.0,Vi_91_alarm_display_2,INT,Code du symbole d'installation pour l'affichage de défaut 2 sur moniteur Commande centralisée CPU programmable 1,%DB108.DBW268,Commande centralisée CPU programmable,Télécommande,
270.0,Vi_91_alarm_display_3,INT,Code du symbole d'installation pour l'affichage de défaut 3 sur moniteur Commande centralisée CPU programmable 2,%DB108.DBW270,Commande centralisée CPU programmable,Télécommande,
272.0,Vi_91_ack,BOOL,Acquitter les défauts Commande centralisée CPU programmable,%DB108.DBX272.0,Commande centralisée CPU programmable,Télécommande,
274.0,Vi_91_edit_language,INT,Sélectionner le code de la langue Commande centralisée CPU programmable,%DB108.DBW274,Commande centralisée CPU programmable,Télécommande,
276.0,Vi_91_time_format,INT,"Format date / heure: 1 = Internation al, 2 = USA Commande centralisée CPU programmable",%DB108.DBW276,Commande centralisée CPU programmable,Télécommande,
278.0,Vi_91_unit,INT,"Unité: 1 = t, 2 = sht Commande centralisée CPU programmable",%DB108.DBW278,Commande centralisée CPU programmable,Télécommande,
280.0,Vi_91_crane_no,STRING,Numéro de commission de la grue Commande centralisée CPU programmable,,Commande centralisée CPU programmable,,
292.0,Vi_91_password_input,STRING,Saisie du mot de passe Commande centralisée CPU programmable,,Commande centralisée CPU programmable,,
304.0,Vi_91_driver,INT,Demande de connexion du grutier Commande centralisée CPU programmable,%DB108.DBW304,Commande centralisée CPU programmable,Télécommande,
306.0,Vi_91_shift,INT,Demande de connexion: changement de poste grutier Commande centralisée CPU programmable,%DB108.DBW306,Commande centralisée CPU programmable,Télécommande,
308.0,Vi_91_maint_pos,INT,Position du curseur dans l'écran d'e ntretien Commande centralisée CPU programmable,%DB108.DBW308,Commande centralisée CPU programmable,Télécommande,
310.0,Vi_91_maint_status,INT,"Etat affichage entretien 0 = sélecti onner, 1= appliquer, 2 = remettre àzéro Commande centralisée CPU programmable",%DB108.DBW310,Commande centralisée CPU programmable,Télécommande,
312.0,Vi_91_maint_pos_2,INT,Position du curseur dans l'écran d'e ntretien: page 2 Commande centralisée CPU programmable,%DB108.DBW312,Commande centralisée CPU programmable,Télécommande,
314.0,Vi_91_maint_status_2,INT,"Etat affichage entretien page 2: 0=s électionner, 1=appliquer, 2=remettre à zéro Commande centralisée CPU programmable",%DB108.DBW314,Commande centralisée CPU programmable,Télécommande,
316.0,Vi_91_little_disk_space,BOOL,Mémoire sur le disque dur: en dessou s de la valeur-limite Commande centralisée CPU programmable,%DB108.DBX316.0,Commande centralisée CPU programmable,Télécommande,
318.0,Vi_91_s_kp_total,REAL,Heures de service jusqu'à la mainten ance: interrupteur ppal grue Commande centralisée CPU programmable,%DB108.DBD318,Commande centralisée CPU programmable,Télémesure,
322.0,Vi_91_s_km_total,REAL,Heures de service jusqu’à la mainten ance: mécanisme de levage Commande centralisée CPU programmable,%DB108.DBD322,Commande centralisée CPU programmable,Télémesure,km
326.0,Vi_W00,DINT,Champ de texte 00 Sans fonction 1,%DB108.DBD326,Sans fonction,Télémesure,
330.0,Vi_W01,DINT,Champ de texte 01 Sans fonction 2,%DB108.DBD330,Sans fonction,Télémesure,
334.0,Vi_year_RS,INT,Indication de l’année pour visualisa tion Sans fonction 1,%DB108.DBW334,Sans fonction,Télémesure,
336.0,Vi_month_RS,INT,Mois pour la visualisation Sans fonction 1,%DB108.DBW336,Sans fonction,Télémesure,
338.0,Vi_day_of_month_RS,INT,Jour de visualisation Sans fonction 1,%DB108.DBW338,Sans fonction,Télémesure,
340.0,Vi_hour_RS,INT,Heures pour affichage dans visualisa tion Sans fonction 2,%DB108.DBW340,Sans fonction,Télémesure,
342.0,Vi_minute_RS,INT,Indication des minutes pour visualis ation Sans fonction 2,%DB108.DBW342,Sans fonction,Télémesure,
344.0,Vi_second_RS,INT,Indication des secondes pour la visu alisation Sans fonction 1,%DB108.DBW344,Sans fonction,Télémesure,
346.0,Vi_day_of_week_RS,INT,Jour de la semaine pour visualisatio n dimanche = 1……samedi = 7 Sans fonction 1,%DB108.DBW346,Sans fonction,Télémesure,
348.0,Vi_year_S7,INT,Indication de l’année pour visualisa tion Sans fonction 2,%DB108.DBW348,Sans fonction,Télémesure,
350.0,Vi_month_S7,INT,Mois pour la visualisation Sans fonction 2,%DB108.DBW350,Sans fonction,Télémesure,
352.0,Vi_day_of_month_S7,INT,Jour de visualisation Sans fonction 2,%DB108.DBW352,Sans fonction,Télémesure,
354.0,Vi_hour_S7,INT,Heures pour affichage dans visualisa tion Sans fonction 3,%DB108.DBW354,Sans fonction,Télémesure,
356.0,Vi_minute_S7,INT,Indication des minutes pour visualis ation Sans fonction 3,%DB108.DBW356,Sans fonction,Télémesure,
358.0,Vi_second_S7,INT,Indication des secondes pour la visu alisation Sans fonction 2,%DB108.DBW358,Sans fonction,Télémesure,
360.0,Vi_day_of_week_S7,INT,Jour de la semaine pour visualisatio n dimanche = 1……samedi = 7 Sans fonction 2,%DB108.DBW360,Sans fonction,Télémesure,
362.0,Vi_A00_00,WORD,OPC: Installation de distribution Groupe électrogène diesel,%DB108.DBW362,Groupe électrogène diesel,Télémesure,
364.0,Vi_A04_00,WORD,OPC: système hydraulique Groupe électrogène diesel,%DB108.DBW364,Groupe électrogène diesel,Télémesure,bar
366.0,Vi_A07_00,WORD,OPC: moteur diesel Groupe électrogène diesel,%DB108.DBW366,Groupe électrogène diesel,Télémesure,
368.0,Vi_A11_00,WORD,OPC: mécanisme de levage Groupe électrogène diesel,%DB108.DBW368,Groupe électrogène diesel,Télémesure,
370.0,Vi_A11_01,WORD,OPC: mécanisme de levage Enrouleur à câble pour amenée du courant,%DB108.DBW370,Enrouleur à câble pour amenée du courant,Télémesure,A
372.0,Vi_A12_00,WORD,OPC: mécanisme de fermeture Groupe électrogène diesel,%DB108.DBW372,Groupe électrogène diesel,Télémesure,
374.0,Vi_A21_00,WORD,OPC: mécanisme d'orientation Groupe électrogène diesel,%DB108.DBW374,Groupe électrogène diesel,Télémesure,°
376.0,Vi_A31_00,WORD,OPC: mécanisme de variation de volée Groupe électrogène diesel,%DB108.DBW376,Groupe électrogène diesel,Télémesure,
378.0,Vi_A42_00,WORD,OPC: mécanisme de translation Groupe électrogène diesel,%DB108.DBW378,Groupe électrogène diesel,Télémesure,
380.0,Vi_A51_00,WORD,OPC: spreader Groupe électrogène diesel,%DB108.DBW380,Groupe électrogène diesel,Télémesure,
382.0,Vi_A51_01,WORD,OPC: spreader Enrouleur à câble pour amenée du courant,%DB108.DBW382,Enrouleur à câble pour amenée du courant,Télémesure,A
384.0,Vi_A52_00,WORD,OPC: mécanisme à crochet tournant Groupe électrogène diesel,%DB108.DBW384,Groupe électrogène diesel,Télémesure,
386.0,Vi_A53_00,WORD,OPC: enrouleur à câble flèche Groupe électrogène diesel,%DB108.DBW386,Groupe électrogène diesel,Télémesure,
388.0,Vi_A54_00,WORD,OPC: benne motorisée Groupe électrogène diesel,%DB108.DBW388,Groupe électrogène diesel,Télémesure,
390.0,Vi_A57_00,WORD,OPC: électroaimant Groupe électrogène diesel,%DB108.DBW390,Groupe électrogène diesel,Télémesure,
392.0,Vi_A59_00,WORD,OPC: pince Groupe électrogène diesel,%DB108.DBW392,Groupe électrogène diesel,Télémesure,
394.0,Vi_A59_01,WORD,OPC: pince Enrouleur à câble pour amenée du courant,%DB108.DBW394,Enrouleur à câble pour amenée du courant,Télémesure,A
396.0,Vi_A61_00,WORD,OPC: dispositifs de sécurité Groupe électrogène diesel,%DB108.DBW396,Groupe électrogène diesel,Télémesure,
398.0,Vi_A62_00,WORD,OPC: calage Groupe électrogène diesel,%DB108.DBW398,Groupe électrogène diesel,Télémesure,
400.0,Vi_A62_01,WORD,OPC: calage Enrouleur à câble pour amenée du courant,%DB108.DBW400,Enrouleur à câble pour amenée du courant,Télémesure,A
402.0,Vi_A62_02,WORD,OPC: calage Unité d’alimentation,%DB108.DBW402,Unité d’alimentation,Télémesure,
404.0,Vi_A62_03,WORD,OPC: calage Sans fonction,%DB108.DBW404,Sans fonction,Télémesure,
406.0,Vi_A63_00,WORD,OPC: CEC Groupe électrogène diesel,%DB108.DBW406,Groupe électrogène diesel,Télémesure,
408.0,Vi_A66_00,WORD,OPC: caméra vidéo Groupe électrogène diesel,%DB108.DBW408,Groupe électrogène diesel,Télémesure,
410.0,Vi_A69_00,WORD,OPC: radiotélécommande Groupe électrogène diesel,%DB108.DBW410,Groupe électrogène diesel,Télécommande,
412.0,Vi_A91_00,WORD,OPC: commande Groupe électrogène diesel 1,%DB108.DBW412,Groupe électrogène diesel,Télécommande,
414.0,Vi_A91_01,WORD,OPC: commande Enrouleur à câble pour amenée du courant,%DB108.DBW414,Enrouleur à câble pour amenée du courant,Télécommande,
416.0,Vi_A99_00,WORD,OPC: commande Groupe électrogène diesel 2,%DB108.DBW416,Groupe électrogène diesel,Télécommande,
418.0,Vi_A99_01,WORD,OPC: Touche enfoncée: rétrosignal envoyé à la visualisation P DWON Enrouleur à câble pour amenée du courant,%DB108.DBW418,Enrouleur à câble pour amenée du courant,Télémesure,A
420.0,Vi_91_unit_linear,INT,"Unité de longueur dans la visualisat ion : 1 = m, 2 = pieds w C mw Commande centralisée CPU programmable",%DB108.DBW420,Commande centralisée CPU programmable,Télécommande,
422.0,Vi_91_unit_load,INT,"Unité de poids dans la visualisation w : 1 = t, 2 = sht , 3 = lt Commande centralisée CPU programmable",%DB108.DBW422,Commande centralisée CPU programmable,Télécommande,
424.0,Vi_91_unit_wind_speed,INT,"Unité de force du vent dans la visua lisation : 1 = m/s, 2 = miles/hour Commande centralisée CPU programmable",%DB108.DBW424,Commande centralisée CPU programmable,Télécommande,
